1	1	1	1	0.01		289.997	0.725	2.71934e-11	-1.33585e-05	0.00043472	-0.00013049	0	0	0	7.29345e-16	1	1.14838e-15	0	0	0	0.00021736	0.00021736	0	0	3.13969e-08	3.13969e-08	0		
1	1	1	2	0.02		289.995	-6.27931e-06	9.91759e-17	-2.67169e-05	0.00086944	-0.00026098	0	0	0	3.75748e-15	2	6.04252e-15	0	0	0	0.00086944	0.00086944	0	0	6.27937e-08	6.27937e-08	0		
1	1	1	3	0.03		289.992	-6.27929e-06	3.90891e-16	-4.00754e-05	0.00130416	-0.00039147	0	0	0	1.43874e-15	3	2.56782e-15	0	0	0	0.00195624	0.00195624	0	0	9.41904e-08	9.41904e-08	0		
1	1	1	4	0.04		289.99	-6.27923e-06	4.04865e-17	-5.34338e-05	0.00173888	-0.00052196	0	0	0	1.22451e-15	4	2.17276e-15	0	0	0	0.00347776	0.00347776	0	0	1.25587e-07	1.25587e-07	0		
1	1	1	5	0.05		289.987	-6.27918e-06	1.82893e-16	-6.67923e-05	0.0021736	-0.00065245	0	0	0	3.2235e-15	5	5.58078e-15	0	0	0	0.005434	0.005434	0	0	1.56983e-07	1.56983e-07	0		
1	1	1	6	0.06		289.985	-6.27912e-06	4.43045e-17	-8.01507e-05	0.00260832	-0.00078294	0	0	0	8.79304e-16	6	1.38263e-15	0	0	0	0.00782496	0.00782496	0	0	1.88379e-07	1.88379e-07	0		
1	1	1	7	0.07		289.982	-6.27907e-06	1.91093e-16	-9.35092e-05	0.00304304	-0.00091343	0	0	0	9.26452e-16	7	1.71102e-15	0	0	0	0.0106506	0.0106506	0	0	2.19774e-07	2.19774e-07	0		
1	1	1	8	0.08		289.98	-6.27901e-06	1.98686e-16	-0.000106868	0.00347776	-0.00104392	0	0	0	3.34637e-15	8	5.89258e-15	0	0	0	0.013911	0.013911	0	0	2.5117e-07	2.5117e-07	0		
1	1	1	9	0.09		289.977	-6.27896e-06	2.73047e-16	-0.000120226	0.00391248	-0.00117441	0	0	0	1.12696e-15	9	2.23866e-15	0	0	0	0.0176062	0.0176062	0	0	2.82565e-07	2.82565e-07	0		
1	1	1	10	0.1		289.975	-6.2789e-06	-2.74163e-16	-0.000133584	0.0043472	-0.0013049	0	0	0	1.26655e-15	10	2.33776e-15	0	0	0	0.021736	0.021736	0	0	3.1396e-07	3.1396e-07	0		
1	1	1	11	0.11		289.972	-6.27885e-06	2.10166e-16	-0.000146943	0.00478192	-0.00143539	0	0	0	3.87617e-15	11	6.18988e-15	0	0	0	0.0263005	0.0263005	0	0	3.45354e-07	3.45354e-07	0		
1	1	1	12	0.12		289.97	-6.2788e-06	7.09028e-17	-0.000160301	0.00521664	-0.00156588	0	0	0	1.86963e-15	12	2.76526e-15	0	0	0	0.0312998	0.0312998	0	0	3.76748e-07	3.76748e-07	0		
1	1	1	13	0.13		289.967	-6.27874e-06	5.80263e-17	-0.00017366	0.00565136	-0.00169637	0	0	0	2.11107e-15	13	3.09365e-15	0	0	0	0.0367338	0.0367338	0	0	4.08142e-07	4.08142e-07	0		
1	1	1	14	0.14		289.965	-6.27869e-06	-1.5317e-17	-0.000187018	0.00608608	-0.00182686	0	0	0	1.50148e-15	14	2.10427e-15	0	0	0	0.0426025	0.0426025	0	0	4.39536e-07	4.39536e-07	0		
1	1	1	15	0.15		289.962	-6.27863e-06	2.38015e-16	-0.000200377	0.0065208	-0.00195735	0	0	0	3.2321e-15	15	6.61527e-15	0	0	0	0.048906	0.048906	0	0	4.70929e-07	4.70929e-07	0		
1	1	1	16	0.16		289.96	-6.27858e-06	1.44564e-16	-0.000213735	0.00695552	-0.00208784	0	0	0	3.99149e-15	16	9.14961e-15	0	0	0	0.0556441	0.0556441	0	0	5.02322e-07	5.02322e-07	0		
