211 571
29 9.77941755716429e-02 7.60784468191048e-01 2.64577324746679e-17
30 1.30392234095524e-01 7.28186409667167e-01 3.15759290602757e-17
31 1.62990292619405e-01 6.95588351143286e-01 3.66941256458835e-17
32 1.95588351143286e-01 6.62990292619405e-01 4.18123222314913e-17
33 2.28186409667167e-01 6.30392234095524e-01 4.69305188170991e-17
34 2.60784468191048e-01 5.97794175571643e-01 5.20487154027069e-17
35 2.93382526714929e-01 5.65196117047762e-01 5.71669119883147e-17
36 3.25980585238810e-01 5.32598058523881e-01 6.22851085739224e-17
37 -8.47032947254300e-22 9.52715867819907e-01 9.42449225262970e-02
38 -8.47032947254300e-22 9.08634881822873e-01 7.63295983890898e-02
39 -8.47032947254300e-22 8.73417604445814e-01 4.45920235903437e-02
40 4.71404520791031e-02 1.00000000000000e+00 0.00000000000000e+00
41 9.42809041582062e-02 1.00000000000000e+00 0.00000000000000e+00
42 0.00000000000000e+00 1.00000000000000e+00 4.99999999999997e-02
43 0.00000000000000e+00 9.05719095841794e-01 0.00000000000000e+00
44 0.00000000000000e+00 9.52859547920897e-01 0.00000000000000e+00
45 3.93933982822018e-01 5.35355339059327e-01 7.29544202826560e-17
46 4.29289321881345e-01 5.70710678118655e-01 7.85055354057818e-17
47 4.64644660940673e-01 6.06066017177982e-01 8.40566505289076e-17
48 3.84713973292884e-01 7.06289282152364e-01 7.65454358481519e-02
49 4.37688828632371e-01 6.86685296812269e-01 4.75976728416472e-02
50 2.49882991013636e-01 6.53775662242661e-01 7.32063689429052e-02
51 9.56663327413931e-02 8.75161983315925e-01 9.78494068861641e-02
52 2.34209931540217e-01 8.92685836910288e-01 4.41444444373015e-02
53 2.95813916281753e-01 8.06709093761940e-01 6.88804486468435e-02
54 3.45293588270411e-01 5.98804540477740e-01 9.18558130728309e-02
55 1.46893664320834e-01 7.56451134271568e-01 7.29992193138276e-02
56 4.10656802066336e-01 7.24132203354575e-01 3.02648642623895e-02
57 1.82568066672280e-01 6.98846087076068e-01 5.44857645113817e-02
58 4.12673478973461e-01 6.74151694398634e-01 7.89347492201808e-02
59 3.22620063288926e-01 8.08363206929023e-01 3.77053240472192e-02
60 2.63797753880023e-01 7.19675420636125e-01 9.93148126903190e-02
61 4.09220866425376e-02 9.46455250454683e-01 9.96008744470719e-02
62 2.53999200010510e-01 8.36643299753805e-01 7.67591598328050e-02
63 3.36920340647462e-01 7.61995515070037e-01 7.14690614450581e-02
64 4.35682020978690e-01 5.81138590191538e-01 9.92901481514153e-02
65 2.50422472294017e-01 8.85078169974474e-01 2.86319397249522e-02
66 1.17989970917263e-01 8.17312676683508e-01 8.89220236851646e-02
67 1.55659824604438e-01 9.74507850843008e-01 3.90920469444127e-02
68 3.59562515143565e-02 8.97146842500590e-01 8.81044946913235e-02
69 3.84566899101056e-01 6.60086090656587e-01 9.48844310350858e-02
70 4.36273786098119e-01 7.04506108392771e-01 9.51370871779341e-03
71 2.82130806966529e-01 6.25817386375926e-01 7.59159564620049e-02
72 4.34999798820651e-01 6.38466363299507e-01 8.54480047260753e-02
73 2.11012003804191e-01 6.82703545295533e-01 6.59682328732046e-02
74 2.77103835218414e-01 5.92822904629658e-01 3.92488661839356e-02
75 3.56490338777304e-01 5.64556876348860e-01 8.29652269347400e-02
76 2.57403193905947e-01 8.68085483179418e-01 4.61117768220056e-02
77 1.98209090447662e-01 8.88447574332976e-01 7.90272815206756e-02
78 9.03861061945195e-02 7.74895473148723e-01 3.04215970631795e-02
79 1.20213342895478e-01 9.73542834656269e-01 7.48658105241816e-02
80 3.16884727409902e-01 5.45833569245660e-01 2.40180549467454e-02
81 2.04578898335259e-02 9.73224471739594e-01 9.99001687804059e-02
82 3.35456077286651e-01 6.38254061669538e-01 9.82569163120263e-02
83 4.12254498688741e-02 8.28255435666525e-01 3.85016932054707e-02
84 2.09566194221647e-01 8.07878204945725e-01 9.92363162801032e-02
85 2.53768415362237e-01 7.61637211941575e-01 9.94048958738351e-02
86 1.75806004514218e-01 7.63577058529879e-01 9.03481791573136e-02
87 1.77473188224388e-01 8.65007405110954e-01 9.53818619808748e-02
88 1.53980385351274e-01 7.18101112588585e-01 4.26430347811313e-02
89 4.78740932972583e-01 6.45084325568491e-01 4.83078945268587e-02
90 3.68551491290315e-01 5.25483674102114e-01 6.62248209759382e-02
91 1.87601161070255e-01 7.23024940957843e-01 7.74993753565410e-02
92 8.10084333628967e-02 9.64120895649998e-01 9.47716826453080e-02
93 2.15456568125464e-01 7.59965255308744e-01 9.84782037729688e-02
94 3.50987194299714e-01 7.83390817076346e-01 3.11652856445734e-02
95 2.32200687648586e-01 8.70060013745004e-01 6.90751364475344e-02
96 3.17980919386327e-01 5.97407642590436e-01 8.01277247762594e-02
97 1.42495177852514e-01 8.54101392401591e-01 9.99710374707713e-02
98 1.13817090082677e-01 9.29124295409740e-01 9.52786371963612e-02
99 3.43928703126760e-01 6.94890670568675e-01 9.61588691330502e-02
100 1.50356960063222e-01 8.89638102080926e-01 9.59176600112977e-02
101 4.76146537897866e-01 6.08645852601934e-01 8.00320264435724e-02
102 2.48291661027008e-01 8.04710334017441e-01 9.27113491469848e-02
103 4.58933641771208e-01 5.36754939997532e-01 9.99535183793826e-02
104 4.03105952893456e-01 5.32453326742325e-01 8.90151491571534e-02
105 3.95067383183102e-01 5.74099070921617e-01 9.75942940123131e-02
106 7.00687900324982e-02 9.24203189903880e-01 9.99179407968127e-02
107 7.37237915624714e-02 8.00022759979933e-01 4.50558916933468e-02
108 1.83205126320713e-01 6.80337387240702e-01 2.62617059124444e-02
109 3.13707506527050e-01 7.18984027412632e-01 9.72914785802710e-02
110 2.20381751280732e-01 6.48157548402009e-01 3.68651886750610e-02
111 8.09998601293020e-02 8.25317053226313e-01 7.49115454278595e-02
112 5.50949741612294e-02 8.54771815004466e-01 7.70584333629313e-02
113 1.16721934949947e-01 7.53061492557668e-01 3.90105386295513e-02
114 3.49617691833476e-01 7.26179050503784e-01 8.44240897228367e-02
115 3.77046621281728e-01 7.49364516148965e-01 4.48342744642897e-02
116 3.88154829886405e-01 6.08582113580219e-01 9.99733776113921e-02
117 3.42730053377398e-01 5.28693250924880e-01 4.16415256892412e-02
118 2.86521967732899e-01 7.61192127120436e-01 9.41365103249717e-02
119 2.14400884396230e-01 8.42955623485147e-01 9.14063209074009e-02
120 2.05898593846346e-01 9.17080949023027e-01 4.93762697843817e-02
121 1.66345111738080e-01 9.27894261632413e-01 7.45618552167830e-02
122 1.87069966027785e-01 9.47590178277213e-01 3.05503317147052e-02
123 1.74079466040486e-01 8.03180697355824e-01 9.86987837595719e-02
124 3.09538788888147e-01 5.69676956628514e-01 5.20152086841150e-02
125 4.69608100481793e-01 5.69856617547041e-01 9.60274336606594e-02
126 2.83569860664437e-01 8.44652685244826e-01 4.21839941242349e-02
127 2.86699000093847e-01 6.73459916355750e-01 9.59496953135594e-02
128 1.10960581486276e-01 7.86903532242948e-01 6.91674082776088e-02
129 2.52592844870071e-01 6.22335061921441e-01 4.66742514693437e-02
130 2.21004098158309e-01 7.08585441965854e-01 8.67247575380672e-02
131 1.98718976477760e-02 8.60198849834144e-01 5.29951619983111e-02
132 1.42463793836722e-01 7.86644574884750e-01 8.65285404206878e-02
133 2.46880351356939e-01 6.86247721275633e-01 8.81139754243485e-02
134 2.43449535263689e-02 1.00000000000000e+00 2.43667775378478e-02
135 5.02393620263724e-02 1.00000000000000e+00 4.74671101513916e-02
136 8.78197680189778e-02 1.00000000000000e+00 3.62624339671584e-02
137 4.46368006735302e-01 6.39060884115181e-01 0.00000000000000e+00
138 1.63857677500542e-01 8.78873945502808e-01 0.00000000000000e+00
139 2.50526789520564e-01 7.91429434884686e-01 0.00000000000000e+00
140 2.39112549532071e-01 8.55910873697781e-01 0.00000000000000e+00
141 3.61593582026572e-01 5.53931903486440e-01 0.00000000000000e+00
142 2.88983985047285e-01 7.88276539170682e-01 0.00000000000000e+00
143 1.81269897626572e-01 8.13136128239316e-01 0.00000000000000e+00
144 3.19997033664460e-01 7.21594090477663e-01 0.00000000000000e+00
145 1.28511926193551e-01 9.55188774502971e-01 0.00000000000000e+00
146 4.49024015954478e-02 8.71145929174532e-01 0.00000000000000e+00
147 3.38309795281395e-01 6.18797407828754e-01 0.00000000000000e+00
148 2.02798589712451e-01 7.23218730298150e-01 0.00000000000000e+00
149 1.42715518731901e-01 9.09386801250163e-01 0.00000000000000e+00
150 2.79542729794319e-01 7.14178311801094e-01 0.00000000000000e+00
151 3.02846236599525e-01 6.04408198839152e-01 0.00000000000000e+00
152 3.89597099655760e-01 6.83779364616421e-01 0.00000000000000e+00
153 2.93331682068432e-01 7.46826736687803e-01 0.00000000000000e+00
154 2.21813144155849e-01 8.18666557713325e-01 0.00000000000000e+00
155 3.17445239038183e-01 6.82491535153460e-01 0.00000000000000e+00
156 2.71553483253998e-01 6.35287842335038e-01 0.00000000000000e+00
157 3.59707151551518e-01 7.28514178667811e-01 0.00000000000000e+00
158 8.82831421583753e-02 9.11716857841625e-01 0.00000000000000e+00
159 1.87724193339161e-01 9.02567044183218e-01 0.00000000000000e+00
160 2.62915272478899e-01 8.25388965287504e-01 0.00000000000000e+00
161 6.61675718823373e-02 8.30028574815744e-01 0.00000000000000e+00
162 1.65554020207999e-01 7.33406722643171e-01 0.00000000000000e+00
163 3.51263863716049e-01 6.93070104132048e-01 0.00000000000000e+00
164 2.78891499851092e-01 6.71809884490068e-01 0.00000000000000e+00
165 3.25571321940005e-01 7.61612390638947e-01 0.00000000000000e+00
166 9.71731121888331e-02 8.11180694973491e-01 0.00000000000000e+00
167 8.56735566897556e-02 9.63841762143723e-01 0.00000000000000e+00
168 2.39408676190159e-01 6.96105243840200e-01 0.00000000000000e+00
169 2.45847971002997e-01 6.59419546656204e-01 0.00000000000000e+00
170 1.41614500618517e-01 7.93899419411842e-01 0.00000000000000e+00
171 2.20472408777013e-01 7.77473071263281e-01 0.00000000000000e+00
172 3.61582378562768e-02 9.14326443310243e-01 0.00000000000000e+00
173 3.75763877738317e-01 6.32424479977841e-01 0.00000000000000e+00
174 3.31112168514990e-01 5.77601382929970e-01 0.00000000000000e+00
175 4.03502744656231e-01 5.97477622195615e-01 0.00000000000000e+00
176 2.48088294469093e-02 9.75191170553091e-01 0.00000000000000e+00
177 5.20948657085340e-02 9.47905134291466e-01 0.00000000000000e+00
178 1.83663620876281e-01 7.62707809019994e-01 0.00000000000000e+00
179 3.48272877701884e-01 6.59968740295244e-01 0.00000000000000e+00
180 1.67917705262175e-01 9.33869688872942e-01 0.00000000000000e+00
181 1.54633852992948e-01 8.44829564266693e-01 0.00000000000000e+00
182 1.21375592677353e-01 8.36518816269801e-01 0.00000000000000e+00
183 4.10340463905926e-01 6.43847133077179e-01 0.00000000000000e+00
184 3.59099296921497e-01 5.90478630572676e-01 0.00000000000000e+00
185 9.12514314387668e-02 8.54889468844679e-01 0.00000000000000e+00
186 1.22205066147702e-01 8.77794933852298e-01 0.00000000000000e+00
187 2.52563339896091e-01 7.48472351350630e-01 0.00000000000000e+00
188 4.30983560816640e-01 6.70478196307728e-01 0.00000000000000e+00
189 1.99805208883822e-01 8.63685255155242e-01 0.00000000000000e+00
190 3.09553188621013e-01 6.45460601490286e-01 0.00000000000000e+00
191 1.47925363736332e-01 7.57332313087256e-01 0.00000000000000e+00
192 4.14893193316953e-01 5.35178637229883e-01 5.25899799518367e-02
193 4.42394893023115e-01 5.53057509366629e-01 6.22646984414450e-02
194 3.76832214272275e-01 5.16671370195424e-01 1.49166093784949e-02
195 4.61206496233254e-01 5.88721201021322e-01 4.32434969840080e-02
196 4.69481659446911e-01 5.46564780683166e-01 8.38397054517630e-02
197 4.83678593697936e-01 6.23509287394899e-01 1.49562211174159e-02
198 0.00000000000000e+00 9.75655046473631e-01 2.43667775378478e-02
199 0.00000000000000e+00 9.49760637973628e-01 4.74671101513914e-02
200 0.00000000000000e+00 9.12180231981023e-01 3.62624339671581e-02
201 3.22285848637584e-01 6.61296177068466e-01 4.91660419267775e-02
202 2.98381929599621e-01 7.25457710439175e-01 4.75903621602428e-02
203 2.45503081605310e-01 7.69664449021712e-01 4.78604864803920e-02
204 2.67020036464024e-01 6.88567339136291e-01 4.39959509362999e-02
205 1.31428102049498e-01 8.77163757865376e-01 4.87174370363595e-02
206 3.87499448039393e-01 6.54944003020230e-01 4.17338967485918e-02
207 1.52105434772175e-01 8.18346756655000e-01 4.55193502644378e-02
208 7.76924266636624e-02 9.37314418796753e-01 4.71863340501595e-02
209 3.64359757497656e-02 9.63564024250234e-01 3.68766844474140e-02
210 1.97413895377249e-01 7.91504219192007e-01 4.80422110096911e-02
211 3.61302575098246e-01 6.13886538023498e-01 4.55521531985641e-02
447 304 189 95 154 210 
448 304 105 195 116 211 
449 304 189 77 95 119 
450 304 168 130 203 204 
451 304 105 175 195 211 
452 304 189 119 95 210 
453 304 154 95 62 210 
454 304 157 163 144 202 
455 304 77 207 189 205 
456 304 160 139 154 203 
457 304 186 185 158 205 
458 304 51 112 158 208 
459 304 163 202 114 201 
460 304 154 95 140 76 
461 304 51 158 205 208 
462 304 189 119 210 207 
463 304 189 77 119 207 
464 304 151 190 147 201 
465 304 168 73 130 204 
466 304 62 95 154 76 
467 304 146 158 112 208 
468 304 140 154 189 95 
469 304 160 154 62 203 
470 304 185 111 112 205 
471 304 168 203 187 204 
472 304 190 156 164 201 
473 304 95 119 62 210 
474 304 168 130 148 203 
475 304 183 195 175 206 
476 304 64 116 105 195 
477 304 77 87 207 205 
478 304 195 72 116 211 
479 304 105 192 175 211 
480 304 144 163 155 202 
481 304 142 202 153 203 
482 304 146 158 185 112 
483 304 62 154 210 203 
484 304 149 205 158 208 
485 304 195 105 193 175 
486 304 59 165 153 202 
487 304 164 201 156 204 
488 304 143 189 210 207 
489 304 68 146 112 208 
490 304 166 107 182 207 
491 304 91 148 130 203 
492 304 151 74 190 201 
493 304 87 119 77 207 
494 304 48 163 114 201 
495 304 51 112 111 205 
496 304 111 182 207 205 
497 304 77 189 138 205 
498 304 105 75 192 211 
499 304 91 210 148 203 
500 304 168 73 148 130 
501 304 160 62 126 203 
502 304 129 156 201 204 
503 304 182 107 111 207 
504 304 145 121 149 208 
505 304 163 155 202 201 
506 304 165 142 59 153 
507 304 98 51 205 208 
508 304 76 154 62 160 
509 304 154 143 189 210 
510 304 142 59 153 202 
511 304 53 139 160 203 
512 304 141 184 175 211 
513 304 172 146 68 208 
514 304 163 201 48 206 
515 304 149 186 158 205 
516 304 154 76 140 160 
517 304 168 148 187 203 
518 304 185 182 111 205 
519 304 68 146 131 112 
520 304 142 53 202 203 
521 304 95 189 52 77 
522 304 105 193 64 195 
523 304 88 178 91 210 
524 304 202 187 203 204 
525 304 166 185 182 107 
526 304 96 74 151 201 
527 304 48 115 114 163 
528 304 178 148 91 210 
529 304 193 105 192 175 
530 304 121 145 67 208 
531 304 191 210 55 207 
532 304 60 203 130 204 
533 304 174 80 124 117 
534 304 178 148 210 203 
535 304 60 202 203 204 
536 304 166 128 107 207 
537 304 192 75 141 211 
538 304 131 172 146 68 
539 304 174 124 151 147 
540 304 72 116 211 206 
541 304 64 72 116 195 
542 304 88 91 55 210 
543 304 190 151 156 74 
544 304 128 111 107 207 
545 304 182 107 185 111 
546 304 88 55 178 210 
547 304 142 160 53 139 
548 304 57 88 148 91 
549 304 53 160 126 203 
550 304 121 67 79 208 
551 304 62 126 76 160 
552 304 181 189 207 205 
553 304 159 138 149 205 
554 304 171 178 210 203 
555 304 200 172 68 208 
556 304 191 170 210 207 
557 304 192 75 90 141 
558 304 86 55 91 210 
559 304 158 146 172 208 
560 304 141 175 192 211 
561 304 189 52 140 95 
562 304 139 53 142 203 
563 304 140 95 52 76 
564 304 195 137 183 175 
565 304 71 190 74 201 
566 304 79 98 121 208 
567 304 78 128 166 207 
568 304 191 178 55 210 
569 304 142 53 59 202 
570 304 78 107 166 128 
571 304 71 129 201 204 
572 304 57 148 108 73 
573 304 178 148 88 91 
574 304 88 162 148 178 
575 304 131 200 172 68 
576 304 163 48 152 206 
577 304 51 68 112 208 
578 304 63 165 59 202 
579 304 141 75 90 117 
580 304 118 202 53 203 
581 304 150 187 202 204 
582 304 163 179 201 206 
583 304 75 124 117 211 
584 304 200 172 208 209 
585 304 191 162 88 178 
586 304 171 148 178 203 
587 304 178 88 191 55 
588 304 126 62 53 203 
589 304 185 107 161 111 
590 304 180 159 149 121 
591 304 62 210 102 203 
592 304 68 200 208 209 
593 304 75 117 141 211 
594 304 159 149 121 205 
595 304 78 166 170 207 
596 304 138 189 181 205 
597 304 152 56 48 163 
598 304 66 111 207 205 
599 304 96 71 74 201 
600 304 191 170 178 210 
601 304 149 158 145 208 
602 304 151 96 124 74 
603 304 181 189 143 207 
604 304 140 76 52 65 
605 304 187 153 202 203 
606 304 91 93 210 203 
607 304 199 200 68 209 
608 304 169 164 156 204 
609 304 59 53 63 202 
610 304 136 145 167 208 
611 304 157 56 152 163 
612 304 155 202 201 204 
613 304 160 53 126 142 
614 304 185 166 161 107 
615 304 99 114 202 201 
616 304 136 10 145 208 
617 304 169 156 129 204 
618 304 52 189 120 77 
619 304 120 159 180 121 
620 304 68 51 106 208 
621 304 137 49 72 206 
622 304 120 159 121 205 
623 304 63 94 59 165 
624 304 83 161 107 111 
625 304 120 180 122 121 
626 304 185 83 146 112 
627 304 122 180 67 121 
628 304 168 187 150 204 
629 304 111 83 185 112 
630 304 132 55 210 207 
631 304 171 154 139 203 
632 304 211 82 201 206 
633 304 93 91 130 203 
634 304 71 50 129 204 
635 304 69 99 201 206 
636 304 128 113 55 207 
637 304 135 92 9 208 
638 304 72 89 137 195 
639 304 48 114 99 201 
640 304 55 132 128 207 
641 304 68 208 61 209 
642 304 119 123 210 207 
643 304 135 92 208 209 
644 304 168 110 73 204 
645 304 68 61 199 209 
646 304 147 179 211 201 
647 304 202 127 201 204 
648 304 155 201 164 204 
649 304 168 108 148 73 
650 304 121 98 100 205 
651 304 136 79 10 208 
652 304 111 128 66 207 
653 304 142 153 187 203 
654 304 127 109 202 201 
655 304 55 86 132 210 
656 304 100 98 51 205 
657 304 155 190 164 201 
658 304 93 86 91 210 
659 304 85 60 118 203 
660 304 118 63 53 202 
661 304 190 179 147 201 
662 304 150 202 155 204 
663 304 69 82 211 206 
664 304 200 38 199 68 
665 304 185 186 182 205 
666 304 133 60 130 204 
667 304 161 83 185 111 
668 304 69 201 82 206 
669 304 98 106 51 208 
670 304 109 99 202 201 
671 304 108 168 110 73 
672 304 118 60 202 203 
673 304 135 9 136 208 
674 304 179 211 201 206 
675 304 153 165 144 202 
676 304 141 90 192 194 
677 304 48 201 99 206 
678 304 171 210 154 203 
679 304 113 191 88 55 
680 304 150 155 164 204 
681 304 148 171 187 203 
682 304 175 141 192 45 
683 304 89 72 137 49 
684 304 110 169 129 204 
685 304 133 130 73 204 
686 304 193 46 195 175 
687 304 141 117 90 194 
688 304 182 170 166 207 
689 304 150 187 153 202 
690 304 135 8 92 209 
691 304 173 175 211 206 
692 304 152 48 56 206 
693 304 144 155 150 202 
694 304 84 119 123 210 
695 304 170 143 210 207 
696 304 66 51 111 205 
697 304 102 53 62 203 
698 304 48 99 69 206 
699 304 116 75 105 211 
700 304 61 208 92 209 
701 304 119 87 123 207 
702 304 58 72 49 206 
703 304 173 183 175 206 
704 304 143 178 170 210 
705 304 50 110 129 204 
706 304 68 38 199 61 
707 304 131 146 83 112 
708 304 61 81 199 209 
709 304 127 71 201 204 
710 304 192 46 193 175 
711 304 69 211 116 206 
712 304 172 177 208 209 
713 304 127 50 71 204 
714 304 139 142 187 203 
715 304 160 126 15 142 
716 304 121 77 120 205 
717 304 114 109 99 202 
718 304 61 8 81 209 
719 304 42 199 81 209 
720 304 163 152 179 206 
721 304 179 173 147 211 
722 304 169 110 168 204 
723 304 189 120 159 52 
724 304 69 116 72 206 
725 304 179 173 211 206 
726 304 167 136 208 209 
727 304 123 132 86 210 
728 304 136 135 208 209 
729 304 50 73 110 204 
730 304 58 69 72 206 
731 304 48 58 49 206 
732 304 85 118 102 203 
733 304 61 92 8 209 
734 304 179 155 163 201 
735 304 66 97 51 205 
736 304 116 82 54 211 
737 304 96 211 82 201 
738 304 123 132 210 207 
739 304 108 88 148 57 
740 304 127 99 109 201 
741 304 102 210 93 203 
742 304 161 146 185 83 
743 304 60 127 202 204 
744 304 102 84 93 210 
745 304 75 54 96 211 
746 304 75 116 54 211 
747 304 182 181 207 205 
748 304 126 53 59 142 
749 304 162 148 31 88 
750 304 116 69 82 211 
751 304 73 50 133 204 
752 304 87 97 207 205 
753 304 145 158 167 208 
754 304 141 194 192 45 
755 304 69 99 82 201 
756 304 175 192 46 45 
757 304 79 9 92 208 
758 304 137 195 89 197 
759 304 47 137 195 175 
760 304 75 96 124 211 
761 304 49 152 56 206 
762 304 188 152 49 206 
763 304 40 135 136 209 
764 304 200 199 44 209 
765 304 79 136 9 208 
766 304 49 56 48 206 
767 304 40 136 167 209 
768 304 200 44 172 209 
769 304 15 126 59 142 
770 304 68 106 61 208 
771 304 121 100 77 205 
772 304 152 70 188 49 
773 304 17 165 94 157 
774 304 97 123 87 207 
775 304 97 66 207 205 
776 304 101 72 64 195 
777 304 37 199 61 81 
778 304 102 118 53 203 
779 304 168 110 32 108 
780 304 104 75 192 105 
781 304 60 127 109 202 
782 304 133 127 60 204 
783 304 188 183 152 206 
784 304 89 72 101 195 
785 304 35 124 151 174 
786 304 75 192 90 104 
787 304 138 186 149 205 
788 304 177 158 172 208 
789 304 182 186 181 205 
790 304 82 96 54 211 
791 304 145 167 41 136 
792 304 155 179 190 201 
793 304 96 82 71 201 
794 304 177 167 208 209 
795 304 123 66 132 207 
796 304 41 10 145 136 
797 304 94 115 17 157 
798 304 31 88 148 108 
799 304 153 144 150 202 
800 304 137 188 20 49 
801 304 113 29 170 78 
802 304 102 93 85 203 
803 304 172 44 177 209 
804 304 167 177 40 209 
805 304 127 82 99 201 
806 304 181 186 138 205 
807 304 135 8 9 92 
808 304 70 49 152 56 
809 304 159 13 189 52 
810 304 82 127 71 201 
811 304 88 30 162 191 
812 304 174 35 124 80 
813 304 197 137 195 47 
814 304 145 2 10 41 
815 304 184 173 175 211 
816 304 166 170 29 78 
817 304 58 48 69 206 
818 304 97 100 51 205 
819 304 97 66 123 207 
820 304 191 88 30 113 
821 304 77 100 87 205 
822 304 37 42 199 81 
823 304 79 92 98 208 
824 304 131 39 200 68 
825 304 61 106 92 208 
826 304 182 181 170 207 
827 304 106 98 92 208 
828 304 109 63 118 202 
829 304 147 173 184 211 
830 304 168 169 32 110 
831 304 171 143 154 210 
832 304 42 1 8 81 
833 304 143 171 178 210 
834 304 50 127 133 204 
835 304 156 33 169 129 
836 304 176 177 44 209 
837 304 40 177 176 209 
838 304 150 164 168 204 
839 304 29 170 191 113 
840 304 20 89 137 49 
841 304 199 61 38 37 
842 304 37 1 42 81 
843 304 22 125 196 195 
844 304 124 35 151 74 
845 304 195 46 47 175 
846 304 156 151 34 74 
847 304 169 168 164 204 
848 304 118 60 109 202 
849 304 114 63 109 202 
850 304 152 173 179 206 
851 304 125 101 64 195 
852 304 44 198 176 209 
853 304 176 134 40 209 
854 304 142 59 16 165 
855 304 31 30 162 88 
856 304 128 132 66 207 
857 304 167 158 177 208 
858 304 34 33 156 129 
859 304 14 76 140 65 
860 304 44 199 198 209 
861 304 40 134 135 209 
862 304 120 13 159 52 
863 304 94 16 59 165 
864 304 139 187 171 203 
865 304 170 181 143 207 
866 304 134 176 198 209 
867 304 110 169 33 129 
868 304 38 200 39 68 
869 304 14 126 15 160 
870 304 56 152 18 157 
871 304 32 148 168 108 
872 304 13 159 12 120 
873 304 6 146 27 83 
874 304 183 173 152 206 
875 304 42 134 198 209 
876 304 145 11 180 67 
877 304 34 129 156 74 
878 304 145 10 2 67 
879 304 42 135 134 209 
880 304 42 198 199 209 
881 304 28 161 166 107 
882 304 67 11 180 122 
883 304 104 90 26 192 
884 304 59 16 15 142 
885 304 125 22 101 195 
886 304 40 41 167 136 
887 304 43 44 172 200 
888 304 43 146 6 39 
889 304 188 70 20 49 
890 304 192 24 25 104 
891 304 148 32 31 108 
892 304 56 18 115 157 
893 304 152 19 70 56 
894 304 115 18 17 157 
895 304 89 3 20 197 
896 304 193 125 64 195 
897 304 196 22 23 125 
898 304 83 6 146 131 
899 304 161 107 28 83 
900 304 89 20 137 197 
901 304 64 104 193 105 
902 304 35 80 174 36 
903 304 193 104 192 105 
904 304 152 18 19 56 
905 304 191 30 29 113 
906 304 161 27 146 83 
907 304 28 107 166 78 
908 304 16 94 17 165 
909 304 137 197 3 47 
910 304 11 145 2 67 
911 304 195 21 89 197 
912 304 7 134 198 42 
913 304 193 103 24 104 
914 304 89 101 21 195 
915 304 117 36 5 194 
916 304 188 19 70 152 
917 304 28 27 161 83 
918 304 26 192 90 194 
919 304 101 22 21 195 
920 304 198 7 176 134 
921 304 104 192 26 25 
922 304 35 34 151 74 
923 304 39 146 6 131 
924 304 87 100 97 205 
925 304 104 193 103 64 
926 304 44 7 176 198 
927 304 176 7 40 134 
928 304 36 117 141 194 
929 304 125 193 196 195 
930 304 5 194 141 45 
931 304 4 196 23 103 
932 304 24 192 193 104 
933 304 196 24 193 103 
934 304 196 4 24 103 
935 304 32 169 33 110 
936 304 141 5 36 194 
937 304 166 29 28 78 
938 304 140 13 14 65 
939 304 136 9 10 79 
940 304 137 20 3 197 
941 304 89 21 3 197 
942 304 180 11 12 122 
943 304 117 26 90 194 
944 304 64 196 103 125 
945 304 117 5 26 194 
946 304 70 20 19 188 
947 304 103 196 23 125 
948 304 64 193 196 125 
949 304 103 193 196 64 
950 304 112 158 205 51 
951 304 158 112 205 185 
952 304 208 205 121 149 
953 304 208 121 205 98 
954 304 184 147 124 174 
