1	1	1	1	1e-05		290	0	0	2.21091e-05	-2.50533e-06	-9.98184e-06	5.27692e-22	1.11543e-21	-5.46495e-22	0.4	-6.93889e-18	6.96651e-19	-1.92593e-34	5.24666e-18	-6.34136e-19		
1	1	1	2	2e-05		290	0	0	4.42182e-05	-5.01066e-06	-1.99637e-05	1.05538e-21	2.23086e-21	-1.09299e-21	0.8	-1.38778e-17	-3.3509e-18	-3.85186e-34	1.04933e-17	-1.26827e-18		
1	1	1	3	3e-05		290	0	0	6.63272e-05	-7.51599e-06	-2.99455e-05	1.58308e-21	3.34628e-21	-1.63948e-21	1.2	-2.77556e-17	-2.65425e-18	1.92593e-34	1.574e-17	-1.90241e-18		
1	1	1	4	4e-05		290	0	0	8.84363e-05	-1.00213e-05	-3.99274e-05	2.11077e-21	4.46171e-21	-2.18598e-21	1.6	-2.77556e-17	-6.70179e-18	-7.70372e-34	2.09866e-17	-2.53655e-18		
1	1	1	5	5e-05		290	0	0	0.000110545	-1.25267e-05	-4.99092e-05	2.63846e-21	5.57714e-21	-2.73247e-21	2	-2.77556e-17	-6.00514e-18	-1.54074e-33	2.62333e-17	-3.17068e-18		
1	1	1	6	6e-05		290	0	0	0.000132654	-1.5032e-05	-5.98911e-05	3.16615e-21	6.69257e-21	-3.27897e-21	2.4	-2.77556e-17	-2.93639e-18	7.70372e-34	3.148e-17	-3.80482e-18		
1	1	1	7	7e-05		290	0	0	0.000154764	-1.75373e-05	-6.98729e-05	3.69385e-21	7.808e-21	-3.82546e-21	2.8	-2.77556e-17	-6.98394e-18	0	3.67266e-17	-4.43895e-18		
1	1	1	8	8e-05		290	0	0	0.000176873	-2.00427e-05	-7.98548e-05	4.22154e-21	8.92342e-21	-4.37196e-21	3.2	-5.55112e-17	-6.28729e-18	-7.70372e-34	4.19733e-17	-5.07309e-18		
1	1	1	9	9e-05		290	0	0	0.000198982	-2.2548e-05	-8.98366e-05	4.74923e-21	1.00389e-20	-4.91845e-21	3.6	-8.32667e-17	-3.21854e-18	-1.54074e-33	4.72199e-17	-5.70723e-18		
1	1	1	10	0.0001		290	0	0	0.000221091	-2.50533e-05	-9.98184e-05	5.27692e-21	1.11543e-20	-5.46495e-21	4	-8.32667e-17	-1.49791e-19	-2.31112e-33	5.24666e-17	-6.34136e-18		
1	1	1	11	0.00011		290	0	0	0.0002432	-2.75586e-05	-0.0001098	5.80462e-21	1.22697e-20	-6.01144e-21	4.4	-1.11022e-16	-4.19734e-18	-2.15704e-32	5.77133e-17	-6.9755e-18		
1	1	1	12	0.00012		290	0	0	0.000265309	-3.0064e-05	-0.000119782	6.33231e-21	1.33851e-20	-6.55794e-21	4.8	-1.38778e-16	-3.50069e-18	-2.23408e-32	6.29599e-17	-7.60964e-18		
1	1	1	13	0.00013		290	0	0	0.000287418	-3.25693e-05	-0.000129764	6.86e-21	1.45006e-20	-7.10443e-21	5.2	-1.38778e-16	-4.31938e-19	-1.69482e-32	6.82066e-17	-8.24377e-18		
1	1	1	14	0.00014		290	0	0	0.000309527	-3.50746e-05	-0.000139746	7.38769e-21	1.5616e-20	-7.65093e-21	5.6	-1.66533e-16	-4.47949e-18	-2.46519e-32	7.34532e-17	-8.87791e-18		
1	1	1	15	0.00015		290	0	0	0.000331636	-3.758e-05	-0.000149728	7.91539e-21	1.67314e-20	-8.19742e-21	6	-1.66533e-16	-3.78283e-18	-2.61926e-32	7.86999e-17	-9.51204e-18		
1	1	1	16	0.00016		290	0	0	0.000353745	-4.00853e-05	-0.00015971	8.44308e-21	1.78468e-20	-8.74392e-21	6.4	-1.66533e-16	-7.14085e-19	-1.54074e-32	8.39465e-17	-1.01462e-17		
1	1	1	17	0.00017		290	0	0	0.000375854	-4.25906e-05	-0.000169691	8.97077e-21	1.89623e-20	-9.29041e-21	6.8	-1.66533e-16	-1.74345e-20	-1.07852e-32	8.91932e-17	-1.07803e-17		
1	1	1	18	0.00018		290	0	0	0.000397963	-4.5096e-05	-0.000179673	9.49846e-21	2.00777e-20	-9.83691e-21	7.2	-1.66533e-16	-4.06498e-18	-6.16298e-33	9.44399e-17	-1.14145e-17		
1	1	1	19	0.00019		290	0	0	0.000420073	-4.76013e-05	-0.000189655	1.00262e-20	2.11931e-20	-1.03834e-20	7.6	-1.66533e-16	-3.36833e-18	-1.54074e-33	9.96865e-17	-1.20486e-17		
1	1	1	20	0.0002		290	0	0	0.000442182	-5.01066e-05	-0.000199637	1.05538e-20	2.23086e-20	-1.09299e-20	8	-1.66533e-16	-7.41588e-18	3.08149e-33	1.04933e-16	-1.26827e-17		
1	1	1	21	0.00021		290	0	0	0.000464291	-5.2612e-05	-0.000209619	1.10815e-20	2.3424e-20	-1.14764e-20	8.4	-1.66533e-16	-6.71923e-18	7.70372e-33	1.1018e-16	-1.33169e-17		
1	1	1	22	0.00022		290	0	0	0.0004864	-5.51173e-05	-0.000219601	1.16092e-20	2.45394e-20	-1.20229e-20	8.8	-1.66533e-16	-1.07668e-17	4.93038e-32	1.15427e-16	-1.3951e-17		
1	1	1	23	0.00023		290	0	0	0.000508509	-5.76226e-05	-0.000229582	1.21369e-20	2.56548e-20	-1.25694e-20	9.2	-1.66533e-16	-1.00701e-17	5.3926e-32	1.20673e-16	-1.45851e-17		
1	1	1	24	0.00024		290	0	0	0.000530618	-6.0128e-05	-0.000239564	1.26646e-20	2.67703e-20	-1.31159e-20	9.6	-1.66533e-16	-1.41177e-17	5.85483e-32	1.2592e-16	-1.52193e-17		
1	1	1	25	0.00025		290	0	0	0.000552727	-6.26333e-05	-0.000249546	1.31923e-20	2.78857e-20	-1.36624e-20	10	-1.66533e-16	-1.3421e-17	6.31705e-32	1.31166e-16	-1.58534e-17		
1	1	1	26	0.00026		290	0	0	0.000574836	-6.51386e-05	-0.000259528	1.372e-20	2.90011e-20	-1.42089e-20	10.4	-1.66533e-16	-1.74686e-17	3.08149e-32	1.36413e-16	-1.64875e-17		
1	1	1	27	0.00027		290	0	0	0.000596945	-6.7644e-05	-0.00026951	1.42477e-20	3.01166e-20	-1.47554e-20	10.8	-1.66533e-16	-1.67719e-17	0	1.4166e-16	-1.71217e-17		
1	1	1	28	0.00028		290	0	0	0.000619054	-7.01493e-05	-0.000279492	1.47754e-20	3.1232e-20	-1.53019e-20	11.2	-1.66533e-16	-2.08195e-17	1.84889e-32	1.46906e-16	-1.77558e-17		
1	1	1	29	0.00029		290	0	0	0.000641163	-7.26546e-05	-0.000289473	1.53031e-20	3.23474e-20	-1.58484e-20	11.6	-1.66533e-16	-2.01228e-17	2.46519e-32	1.52153e-16	-1.839e-17		
1	1	1	30	0.0003		290	0	0	0.000663272	-7.51599e-05	-0.000299455	1.58308e-20	3.34628e-20	-1.63948e-20	12	-2.22045e-16	-2.41704e-17	3.08149e-32	1.574e-16	-1.90241e-17		
1	1	1	31	0.00031		290	0	0	0.000685382	-7.76653e-05	-0.000309437	1.63585e-20	3.45783e-20	-1.69413e-20	12.4	-2.22045e-16	-2.34737e-17	3.69779e-32	1.62646e-16	-1.96582e-17		
